"csquares","Ecoregion","EEZ","area_sqkm","long","lat","Depth","Dominant_MSFD"
"1300:380:227:4","Western Mediterranean Sea","Spain",24.2825772230225,0.775,38.275,980.529967334535,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:124:2","Western Mediterranean Sea","Spain",24.2990114814568,-0.475,38.225,17.6012500522451,"Infralittoral rock and biogenic reef"
"7300:380:124:1","Western Mediterranean Sea","Spain",24.2990114814568,-0.424999999999999,38.225,41.8292011014289,"Circalittoral mixed sediment"
"7300:380:123:2","Western Mediterranean Sea","Spain",24.2990114814568,-0.374999999999999,38.225,66.1253816121154,"Circalittoral mixed sediment"
"7300:380:123:1","Western Mediterranean Sea","Spain",24.2990114814568,-0.324999999999999,38.225,77.6983850863245,"Circalittoral mixed sediment"
"7300:380:122:2","Western Mediterranean Sea","Spain",24.2990114814529,-0.274999999999999,38.225,85.0832809375392,"Circalittoral mixed sediment"
"7300:380:122:1","Western Mediterranean Sea","Spain",24.2990114814529,-0.225,38.225,87.6845830877622,"Circalittoral mixed sediment"
"7300:380:121:2","Western Mediterranean Sea","Spain",24.2990114814529,-0.174999999999999,38.225,92.1560239891211,"Circalittoral mixed sediment"
"7300:380:121:1","Western Mediterranean Sea","Spain",24.2990114814529,-0.124999999999999,38.225,102.152638584375,"Offshore circalittoral mud"
"7300:380:120:2","Western Mediterranean Sea","Spain",24.2990114814529,-0.0749999999999993,38.225,114.124835113684,"Offshore circalittoral mud"
"7300:380:120:1","Western Mediterranean Sea","Spain",24.2990114814529,-0.0249999999999995,38.225,127.231415606207,"Offshore circalittoral mud"
"1300:380:120:1","Western Mediterranean Sea","Spain",24.2990114814529,0.0250000000000004,38.225,146.235061244832,"Offshore circalittoral mud"
"1300:380:120:2","Western Mediterranean Sea","Spain",24.2990114814529,0.0750000000000011,38.225,170.929375602139,"Offshore circalittoral mud"
"1300:380:121:1","Western Mediterranean Sea","Spain",24.2990114814529,0.125000000000001,38.225,206.569896393352,"Offshore circalittoral mud"
"1300:380:121:2","Western Mediterranean Sea","Spain",24.2990114814529,0.175000000000001,38.225,241.750364230739,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:122:1","Western Mediterranean Sea","Spain",24.2990114814529,0.225000000000001,38.225,301.587905307611,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:122:2","Western Mediterranean Sea","Spain",24.2990114814568,0.275,38.225,389.804094248348,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:123:1","Western Mediterranean Sea","Spain",24.2990114814568,0.325000000000001,38.225,529.740335835351,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:123:2","Western Mediterranean Sea","Spain",24.2990114814568,0.375000000000001,38.225,658.671498325136,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:124:1","Western Mediterranean Sea","Spain",24.2990114814568,0.425000000000001,38.225,700.279137267007,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:124:2","Western Mediterranean Sea","Spain",24.2990114814568,0.475000000000001,38.225,725.933477481206,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:225:1","Western Mediterranean Sea","Spain",24.2990114814568,0.525,38.225,776.250450266732,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:225:2","Western Mediterranean Sea","Spain",24.2990114814568,0.575000000000001,38.225,826.128444274267,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:226:1","Western Mediterranean Sea","Spain",24.2990114814568,0.625000000000001,38.225,866.209911796782,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:226:2","Western Mediterranean Sea","Spain",24.2990114814568,0.675000000000001,38.225,898.287472724915,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:227:1","Western Mediterranean Sea","Spain",24.2990114814568,0.725000000000001,38.225,906.711344030168,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:227:2","Western Mediterranean Sea","Spain",24.2990114814568,0.775,38.225,906.085389534632,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:228:1","Western Mediterranean Sea","Spain",24.2990114814568,0.825000000000001,38.225,914.141074842877,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:228:2","Western Mediterranean Sea","Spain",24.2990114814568,0.875000000000001,38.225,974.833262734943,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:215:4","Western Mediterranean Sea","Spain",24.3154269758568,-0.574999999999999,38.175,11.990337274844,"Infralittoral rock and biogenic reef"
"7300:380:215:3","Western Mediterranean Sea","Spain",24.3154269758568,-0.524999999999999,38.175,15.6280705508451,"Infralittoral rock and biogenic reef"
"7300:380:114:4","Western Mediterranean Sea","Spain",24.3154269758568,-0.475,38.175,17.0181241764813,"Infralittoral rock and biogenic reef"
"7300:380:114:3","Western Mediterranean Sea","Spain",24.3154269758568,-0.424999999999999,38.175,40.4159199645122,"Circalittoral coarse sediment"
"7300:380:113:4","Western Mediterranean Sea","Spain",24.3154269758568,-0.374999999999999,38.175,69.4400518139203,"Circalittoral mixed sediment"
"7300:380:113:3","Western Mediterranean Sea","Spain",24.3154269758568,-0.324999999999999,38.175,74.5843225816886,"Circalittoral mixed sediment"
"7300:380:112:4","Western Mediterranean Sea","Spain",24.3154269758606,-0.274999999999999,38.175,80.1795482171906,"Circalittoral mixed sediment"
"7300:380:112:3","Western Mediterranean Sea","Spain",24.3154269758606,-0.225,38.175,89.9657463166449,"Circalittoral mixed sediment"
"7300:380:111:4","Western Mediterranean Sea","Spain",24.3154269758606,-0.174999999999999,38.175,106.642569260465,"Offshore circalittoral mixed sediment"
"7300:380:111:3","Western Mediterranean Sea","Spain",24.3154269758606,-0.124999999999999,38.175,129.401076969173,"Offshore circalittoral mud"
"7300:380:110:4","Western Mediterranean Sea","Spain",24.315426975853,-0.0749999999999993,38.175,157.479202906291,"Offshore circalittoral mud"
"7300:380:110:3","Western Mediterranean Sea","Spain",24.3154269758606,-0.0249999999999995,38.175,199.79161583715,"Offshore circalittoral mud"
"1300:380:110:3","Western Mediterranean Sea","Spain",24.3154269758606,0.0250000000000004,38.175,210.898430162006,"Offshore circalittoral mud"
"1300:380:110:4","Western Mediterranean Sea","Spain",24.315426975853,0.0750000000000011,38.175,278.009581956598,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:111:3","Western Mediterranean Sea","Spain",24.3154269758606,0.125000000000001,38.175,241.022499786483,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:111:4","Western Mediterranean Sea","Spain",24.3154269758606,0.175000000000001,38.175,278.748887783951,"Upper bathyal rock and biogenic reef or Lower bathyal rock and biogenic reef"
"1300:380:112:3","Western Mediterranean Sea","Spain",24.3154269758606,0.225000000000001,38.175,381.256438414256,"Upper bathyal rock and biogenic reef or Lower bathyal rock and biogenic reef"
"1300:380:112:4","Western Mediterranean Sea","Spain",24.3154269758568,0.275,38.175,429.719198531575,"Upper bathyal rock and biogenic reef or Lower bathyal rock and biogenic reef"
"1300:380:113:3","Western Mediterranean Sea","Spain",24.3154269758568,0.325000000000001,38.175,571.971280998654,"Upper bathyal rock and biogenic reef or Lower bathyal rock and biogenic reef"
"1300:380:113:4","Western Mediterranean Sea","Spain",24.3154269758568,0.375000000000001,38.175,584.788121793005,"Upper bathyal rock and biogenic reef or Lower bathyal rock and biogenic reef"
"1300:380:114:3","Western Mediterranean Sea","Spain",24.3154269758568,0.425000000000001,38.175,796.578486151165,"Upper bathyal rock and biogenic reef or Lower bathyal rock and biogenic reef"
"1300:380:114:4","Western Mediterranean Sea","Spain",24.3154269758568,0.475000000000001,38.175,934.499234676361,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:216:3","Western Mediterranean Sea","Spain",24.3154269758568,0.625000000000001,38.175,942.099537716972,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:216:4","Western Mediterranean Sea","Spain",24.3154269758568,0.675000000000001,38.175,997.751927879122,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:217:3","Western Mediterranean Sea","Spain",24.3154269758568,0.725000000000001,38.175,968.877099964354,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:217:4","Western Mediterranean Sea","Spain",24.3154269758568,0.775,38.175,943.711560752657,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:218:3","Western Mediterranean Sea","Spain",24.3154269758568,0.825000000000001,38.175,986.023627387153,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:216:1","Western Mediterranean Sea","Spain",24.3318236952438,-0.624999999999999,38.125,13.2417070105964,"Infralittoral rock and biogenic reef"
"7300:380:215:2","Western Mediterranean Sea","Spain",24.3318236952438,-0.574999999999999,38.125,31.1999654057953,"Circalittoral sand"
"7300:380:215:1","Western Mediterranean Sea","Spain",24.3318236952438,-0.524999999999999,38.125,46.0724915804134,"Circalittoral mud"
"7300:380:114:2","Western Mediterranean Sea","Spain",24.3318236952438,-0.475,38.125,47.8675085049536,"Circalittoral coarse sediment"
"7300:380:114:1","Western Mediterranean Sea","Spain",24.3318236952438,-0.424999999999999,38.125,58.6882288646367,"Circalittoral mixed sediment"
"7300:380:113:2","Western Mediterranean Sea","Spain",24.3318236952438,-0.374999999999999,38.125,71.9542878700627,"Circalittoral mixed sediment"
"7300:380:113:1","Western Mediterranean Sea","Spain",24.3318236952438,-0.324999999999999,38.125,76.7614060938358,"Circalittoral mixed sediment"
"7300:380:112:2","Western Mediterranean Sea","Spain",24.3318236952438,-0.274999999999999,38.125,91.9169615142875,"Circalittoral mixed sediment"
"7300:380:112:1","Western Mediterranean Sea","Spain",24.33182369524,-0.225,38.125,114.395607637035,"Offshore circalittoral mixed sediment"
"7300:380:111:2","Western Mediterranean Sea","Spain",24.33182369524,-0.174999999999999,38.125,162.268872562382,"Offshore circalittoral mud"
"7300:380:111:1","Western Mediterranean Sea","Spain",24.33182369524,-0.124999999999999,38.125,218.156112445725,"Offshore circalittoral mud"
"7300:380:110:2","Western Mediterranean Sea","Spain",24.3318236952476,-0.0749999999999993,38.125,270.060235354635,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:110:1","Western Mediterranean Sea","Spain",24.3318236952438,-0.0249999999999995,38.125,356.630764497651,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:110:1","Western Mediterranean Sea","Spain",24.3318236952438,0.0250000000000004,38.125,415.138098849191,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:110:2","Western Mediterranean Sea","Spain",24.3318236952476,0.0750000000000011,38.125,505.645779490471,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:111:1","Western Mediterranean Sea","Spain",24.33182369524,0.125000000000001,38.125,600.679402112961,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:111:2","Western Mediterranean Sea","Spain",24.33182369524,0.175000000000001,38.125,657.385083198547,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:112:1","Western Mediterranean Sea","Spain",24.3318236952438,0.225000000000001,38.125,603.196455319723,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:112:2","Western Mediterranean Sea","Spain",24.3318236952438,0.275,38.125,577.570413655705,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:113:1","Western Mediterranean Sea","Spain",24.3318236952438,0.325000000000001,38.125,633.895412604014,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:113:2","Western Mediterranean Sea","Spain",24.3318236952438,0.375000000000001,38.125,650.995499663883,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:114:1","Western Mediterranean Sea","Spain",24.3318236952438,0.425000000000001,38.125,739.224449767007,"Upper bathyal rock and biogenic reef or Lower bathyal rock and biogenic reef"
"1300:380:114:2","Western Mediterranean Sea","Spain",24.3318236952438,0.475000000000001,38.125,947.951406293445,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:206:3","Western Mediterranean Sea","Spain",24.3482016286583,-0.624999999999999,38.075,16.0198745738474,"Infralittoral sand"
"7300:380:205:4","Western Mediterranean Sea","Spain",24.3482016286583,-0.574999999999999,38.075,44.3872919819421,"Circalittoral mud"
"7300:380:205:3","Western Mediterranean Sea","Spain",24.3482016286583,-0.524999999999999,38.075,59.231996850835,"Circalittoral mud"
"7300:380:104:4","Western Mediterranean Sea","Spain",24.3482016286583,-0.475,38.075,64.7659290863408,"Circalittoral mixed sediment"
"7300:380:104:3","Western Mediterranean Sea","Spain",24.3482016286583,-0.424999999999999,38.075,73.7324477550056,"Circalittoral mixed sediment"
"7300:380:103:4","Western Mediterranean Sea","Spain",24.3482016286583,-0.374999999999999,38.075,79.8294962743918,"Circalittoral mixed sediment"
"7300:380:103:3","Western Mediterranean Sea","Spain",24.3482016286583,-0.324999999999999,38.075,96.7738192578157,"Circalittoral mixed sediment"
"7300:380:102:4","Western Mediterranean Sea","Spain",24.3482016286545,-0.274999999999999,38.075,137.830807937516,"Offshore circalittoral mud"
"7300:380:102:3","Western Mediterranean Sea","Spain",24.3482016286583,-0.225,38.075,210.953725255198,"Offshore circalittoral mud"
"7300:380:101:4","Western Mediterranean Sea","Spain",24.3482016286583,-0.174999999999999,38.075,318.058412909508,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:101:3","Western Mediterranean Sea","Spain",24.3482016286583,-0.124999999999999,38.075,419.686754332648,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:100:4","Western Mediterranean Sea","Spain",24.3482016286545,-0.0749999999999993,38.075,505.552073028353,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:100:3","Western Mediterranean Sea","Spain",24.3482016286545,-0.0249999999999995,38.075,589.373468716939,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:100:3","Western Mediterranean Sea","Spain",24.3482016286545,0.0250000000000004,38.075,713.227591329151,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:100:4","Western Mediterranean Sea","Spain",24.3482016286545,0.0750000000000011,38.075,770.347599426905,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:101:3","Western Mediterranean Sea","Spain",24.3482016286583,0.125000000000001,38.075,809.322625716527,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:101:4","Western Mediterranean Sea","Spain",24.3482016286583,0.175000000000001,38.075,837.164560741848,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:102:3","Western Mediterranean Sea","Spain",24.3482016286545,0.225000000000001,38.075,819.766949441698,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:102:4","Western Mediterranean Sea","Spain",24.3482016286583,0.275,38.075,774.442721711265,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:103:3","Western Mediterranean Sea","Spain",24.3482016286583,0.325000000000001,38.075,721.362080070708,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:103:4","Western Mediterranean Sea","Spain",24.3482016286583,0.375000000000001,38.075,773.379961861504,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:104:3","Western Mediterranean Sea","Spain",24.3482016286583,0.425000000000001,38.075,797.706958558824,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:104:4","Western Mediterranean Sea","Spain",24.3482016286583,0.475000000000001,38.075,983.216813908683,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:206:1","Western Mediterranean Sea","Spain",24.3645607650986,-0.624999999999999,38.025,27.8478322824939,"Circalittoral sand"
"7300:380:205:2","Western Mediterranean Sea","Spain",24.3645607650986,-0.574999999999999,38.025,57.1657641993629,"Circalittoral mud"
"7300:380:205:1","Western Mediterranean Sea","Spain",24.3645607650986,-0.524999999999999,38.025,67.8112502396107,"Circalittoral mixed sediment"
"7300:380:104:2","Western Mediterranean Sea","Spain",24.3645607650986,-0.475,38.025,79.7327347099781,"Circalittoral mixed sediment"
"7300:380:104:1","Western Mediterranean Sea","Spain",24.3645607650986,-0.424999999999999,38.025,95.0731861922476,"Circalittoral mixed sediment"
"7300:380:103:2","Western Mediterranean Sea","Spain",24.3645607650986,-0.374999999999999,38.025,109.015130377478,"Offshore circalittoral mud"
"7300:380:103:1","Western Mediterranean Sea","Spain",24.3645607650986,-0.324999999999999,38.025,146.114835941129,"Offshore circalittoral mud"
"7300:380:102:2","Western Mediterranean Sea","Spain",24.3645607651024,-0.274999999999999,38.025,317.37672829628,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:102:1","Western Mediterranean Sea","Spain",24.3645607650986,-0.225,38.025,477.091786874665,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:101:2","Western Mediterranean Sea","Spain",24.3645607650986,-0.174999999999999,38.025,535.295822355482,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:101:1","Western Mediterranean Sea","Spain",24.3645607650986,-0.124999999999999,38.025,558.769692924288,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:100:2","Western Mediterranean Sea","Spain",24.3645607650986,-0.0749999999999993,38.025,694.03345073594,"Upper bathyal sediment or Lower bathyal sediment"
"7300:380:100:1","Western Mediterranean Sea","Spain",24.3645607650986,-0.0249999999999995,38.025,867.664960251914,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:100:1","Western Mediterranean Sea","Spain",24.3645607650986,0.0250000000000004,38.025,979.834143930011,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:101:1","Western Mediterranean Sea","Spain",24.3645607650986,0.125000000000001,38.025,925.25784251425,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:101:2","Western Mediterranean Sea","Spain",24.3645607650986,0.175000000000001,38.025,827.352287636863,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:102:1","Western Mediterranean Sea","Spain",24.3645607651024,0.225000000000001,38.025,813.815049091975,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:102:2","Western Mediterranean Sea","Spain",24.3645607650986,0.275,38.025,769.677826113171,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:103:1","Western Mediterranean Sea","Spain",24.3645607650986,0.325000000000001,38.025,817.726001342138,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:103:2","Western Mediterranean Sea","Spain",24.3645607650986,0.375000000000001,38.025,909.232469479243,"Upper bathyal sediment or Lower bathyal sediment"
"1300:380:104:1","Western Mediterranean Sea","Spain",24.3645607650986,0.425000000000001,38.025,934.689207024044,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:496:3","Western Mediterranean Sea","Spain",24.3809010936508,-0.624999999999999,37.975,43.8467031822561,"Circalittoral mud"
"7300:370:495:4","Western Mediterranean Sea","Spain",24.3809010936508,-0.574999999999999,37.975,66.6576912601789,"Circalittoral mud"
"7300:370:495:3","Western Mediterranean Sea","Spain",24.3809010936508,-0.524999999999999,37.975,85.5762676960892,"Circalittoral mixed sediment"
"7300:370:394:4","Western Mediterranean Sea","Spain",24.3809010936508,-0.475,37.975,98.0434117780791,"Circalittoral mixed sediment"
"7300:370:394:3","Western Mediterranean Sea","Spain",24.3809010936508,-0.424999999999999,37.975,110.240416914225,"Offshore circalittoral mud"
"7300:370:393:4","Western Mediterranean Sea","Spain",24.3809010936508,-0.374999999999999,37.975,128.046753343609,"Offshore circalittoral mud"
"7300:370:393:3","Western Mediterranean Sea","Spain",24.3809010936508,-0.324999999999999,37.975,205.716588874658,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:392:4","Western Mediterranean Sea","Spain",24.380901093647,-0.274999999999999,37.975,532.068548745579,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:392:3","Western Mediterranean Sea","Spain",24.3809010936508,-0.225,37.975,694.077200386259,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:391:4","Western Mediterranean Sea","Spain",24.3809010936508,-0.174999999999999,37.975,775.186445924971,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:391:3","Western Mediterranean Sea","Spain",24.3809010936508,-0.124999999999999,37.975,827.591914256414,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:390:4","Western Mediterranean Sea","Spain",24.3809010936508,-0.0749999999999993,37.975,882.309709442986,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:390:3","Western Mediterranean Sea","Spain",24.380901093647,-0.0249999999999995,37.975,994.992998573515,"Upper bathyal sediment or Lower bathyal sediment"
"1300:370:392:4","Western Mediterranean Sea","Spain",24.3809010936508,0.275,37.975,877.552547825707,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:496:2","Western Mediterranean Sea","Spain",24.3972226033897,-0.674999999999999,37.925,34.9237502138648,"Circalittoral sand"
"7300:370:496:1","Western Mediterranean Sea","Spain",24.3972226033897,-0.624999999999999,37.925,53.389201728834,"Circalittoral mud"
"7300:370:495:2","Western Mediterranean Sea","Spain",24.3972226033897,-0.574999999999999,37.925,74.7684551676114,"Circalittoral mixed sediment"
"7300:370:495:1","Western Mediterranean Sea","Spain",24.3972226033897,-0.524999999999999,37.925,95.3486635287603,"Circalittoral mud"
"7300:370:394:2","Western Mediterranean Sea","Spain",24.3972226033897,-0.475,37.925,109.98585967554,"Offshore circalittoral mud"
"7300:370:394:1","Western Mediterranean Sea","Spain",24.3972226033897,-0.424999999999999,37.925,119.995712031921,"Offshore circalittoral mud"
"7300:370:393:2","Western Mediterranean Sea","Spain",24.3972226033897,-0.374999999999999,37.925,147.680215974649,"Offshore circalittoral mud"
"7300:370:393:1","Western Mediterranean Sea","Spain",24.3972226033897,-0.324999999999999,37.925,239.09770723184,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:392:2","Western Mediterranean Sea","Spain",24.3972226033936,-0.274999999999999,37.925,519.629008544816,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:392:1","Western Mediterranean Sea","Spain",24.3972226033936,-0.225,37.925,665.999682929781,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:391:2","Western Mediterranean Sea","Spain",24.3972226033936,-0.174999999999999,37.925,708.439787149429,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:391:1","Western Mediterranean Sea","Spain",24.3972226033936,-0.124999999999999,37.925,706.734101639854,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:390:2","Western Mediterranean Sea","Spain",24.3972226033897,-0.0749999999999993,37.925,663.851245164871,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:390:1","Western Mediterranean Sea","Spain",24.3972226033936,-0.0249999999999995,37.925,795.020993338691,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:487:3","Western Mediterranean Sea","Spain",24.4135252834015,-0.725,37.875,24.5957367319383,"Infralittoral rock and biogenic reef"
"7300:370:486:4","Western Mediterranean Sea","Spain",24.4135252834015,-0.674999999999999,37.875,41.0316930545701,"Circalittoral coarse sediment"
"7300:370:486:3","Western Mediterranean Sea","Spain",24.4135252834015,-0.624999999999999,37.875,54.5915888730023,"Circalittoral mud"
"7300:370:485:4","Western Mediterranean Sea","Spain",24.4135252834015,-0.574999999999999,37.875,78.311901377307,"Circalittoral sand"
"7300:370:485:3","Western Mediterranean Sea","Spain",24.4135252834015,-0.524999999999999,37.875,103.76098984811,"Offshore circalittoral mud"
"7300:370:384:4","Western Mediterranean Sea","Spain",24.4135252834015,-0.475,37.875,116.821623527341,"Offshore circalittoral mud"
"7300:370:384:3","Western Mediterranean Sea","Spain",24.4135252834015,-0.424999999999999,37.875,136.300181514687,"Offshore circalittoral mud"
"7300:370:383:4","Western Mediterranean Sea","Spain",24.4135252834015,-0.374999999999999,37.875,175.414330310292,"Offshore circalittoral mud"
"7300:370:383:3","Western Mediterranean Sea","Spain",24.4135252834015,-0.324999999999999,37.875,294.406734718217,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:382:4","Western Mediterranean Sea","Spain",24.41352528339,-0.274999999999999,37.875,435.172880768776,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:382:3","Western Mediterranean Sea","Spain",24.4135252833977,-0.225,37.875,466.781645655632,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:381:4","Western Mediterranean Sea","Spain",24.4135252833977,-0.174999999999999,37.875,478.47723976771,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:381:3","Western Mediterranean Sea","Spain",24.4135252833977,-0.124999999999999,37.875,487.285503453679,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:380:4","Western Mediterranean Sea","Spain",24.4135252833939,-0.0749999999999993,37.875,516.251942740546,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:380:3","Western Mediterranean Sea","Spain",24.4135252833939,-0.0249999999999995,37.875,602.342130051719,"Upper bathyal sediment or Lower bathyal sediment"
"1300:370:380:3","Western Mediterranean Sea","Spain",24.4135252833939,0.0250000000000004,37.875,821.01956126425,"Upper bathyal sediment or Lower bathyal sediment"
"1300:370:380:4","Western Mediterranean Sea","Spain",24.4135252833939,0.0750000000000011,37.875,987.422468847699,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:487:1","Western Mediterranean Sea","Spain",24.4298091227493,-0.725,37.825,23.455260425806,"Infralittoral rock and biogenic reef"
"7300:370:486:2","Western Mediterranean Sea","Spain",24.4298091227493,-0.674999999999999,37.825,40.0925871133804,"Circalittoral coarse sediment"
"7300:370:486:1","Western Mediterranean Sea","Spain",24.4298091227493,-0.624999999999999,37.825,50.7629430211253,"Circalittoral coarse sediment"
"7300:370:485:2","Western Mediterranean Sea","Spain",24.4298091227493,-0.574999999999999,37.825,80.7638110766808,"Circalittoral mixed sediment"
"7300:370:485:1","Western Mediterranean Sea","Spain",24.4298091227493,-0.524999999999999,37.825,110.348837074306,"Offshore circalittoral mixed sediment"
"7300:370:384:2","Western Mediterranean Sea","Spain",24.4298091227493,-0.475,37.825,125.062117732233,"Offshore circalittoral mixed sediment"
"7300:370:384:1","Western Mediterranean Sea","Spain",24.4298091227493,-0.424999999999999,37.825,149.013505717119,"Offshore circalittoral mud"
"7300:370:383:2","Western Mediterranean Sea","Spain",24.4298091227493,-0.374999999999999,37.825,193.091240180863,"Offshore circalittoral mud"
"7300:370:383:1","Western Mediterranean Sea","Spain",24.4298091227493,-0.324999999999999,37.825,280.505345993572,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:382:2","Western Mediterranean Sea","Spain",24.4298091227531,-0.274999999999999,37.825,369.750658882989,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:382:1","Western Mediterranean Sea","Spain",24.4298091227531,-0.225,37.825,369.744148135185,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:381:2","Western Mediterranean Sea","Spain",24.4298091227531,-0.174999999999999,37.825,445.994842926661,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:381:1","Western Mediterranean Sea","Spain",24.4298091227531,-0.124999999999999,37.825,459.643550184038,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:380:2","Western Mediterranean Sea","Spain",24.4298091227531,-0.0749999999999993,37.825,485.902725391918,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:380:1","Western Mediterranean Sea","Spain",24.4298091227493,-0.0249999999999995,37.825,563.269083221753,"Upper bathyal sediment or Lower bathyal sediment"
"1300:370:380:1","Western Mediterranean Sea","Spain",24.4298091227493,0.0250000000000004,37.825,667.662919998169,"Upper bathyal sediment or Lower bathyal sediment"
"1300:370:380:2","Western Mediterranean Sea","Spain",24.4298091227531,0.0750000000000011,37.825,744.847251971563,"Upper bathyal sediment or Lower bathyal sediment"
"1300:370:381:1","Western Mediterranean Sea","Spain",24.4298091227531,0.125000000000001,37.825,809.173467477163,"Upper bathyal sediment or Lower bathyal sediment"
"7300:370:477:4","Western Mediterranean Sea","Spain",24.4460741106262,-0.774999999999999,37.775,0.843863638442461,"Infralittoral coarse sediment"
"7300:370:477:3","Western Mediterranean Sea","Spain",24.4460741106262,-0.725,37.775,14.3834154088756,"Infralittoral rock and biogenic reef"
"7300:370:476:4","Western Mediterranean Sea","Spain",24.4460741106262,-0.674999999999999,37.775,38.3178214298354,"Circalittoral coarse sediment"
